Read_Name	Count_Max_Ch_m	Kraken_Label	Cluster
c41cdb92-244a-40ec-b8d0-d5f7abd26d0c	0.1020409356725146	1279085	5
afcc69cf-69c7-40c4-a789-2e17d78e6bea	0.1487880434782608	41202	3
73f704af-14ba-4753-8572-e78ed0145ca6	0.1746174496644295	196198	2
ffbaf564-1214-4be1-ae66-668399e6b8e0	0.0838688524590163	1279085	5
96cb7f8b-8e41-43b2-839d-d2c281efa7ae	0.0863910256410256	1279085	5
ce930c19-c782-4000-83de-eeda6e4c706e	0.1639781659388646	41202	7
48c1e6c2-099f-40fd-98e8-4a9e36c2741c	0.1136896551724137	1279085	0
050ef5a2-079e-4a09-b89f-92ffd064b3b6	0.1378933333333333	41202	3
c47d15b6-994b-4763-b2d1-c973b64fa1fa	0.152775956284153	2664899	7
f436ea89-22ea-447f-9d0d-1c3171536503	0.1046461038961039	1279085	5
211daffd-3c5e-43e7-b5f1-19c33586f201	0.0746734693877551	1279085	5
52baf14e-1cdd-46cb-aacd-2b9c231a905b	0.1402549019607843	41202	3
688da285-9caa-4f6d-a4dc-075563c65778	0.1202368421052631	41202	3
e675fc16-5ab9-4a2b-a606-6a3faf3a6e1e	0.1369396551724138	41202	3
d764a4bb-4535-4af1-a8bf-07d12551305f	0.1385033112582781	41202	7
061af12b-500b-4e9f-98e5-5b445b8cc8e0	0.1072079207920792	1279085	5
ed134690-1170-41ce-aa2f-8381051c2eff	0.1502808988764045	1279085	0
619dd38a-869d-4437-95a7-2fd7dbae75ac	0.1958888888888889	1279085	0
aec3ac78-39d8-4219-a25b-02d94b4ffcc9	0.1160506329113923	41202	3
f64855b9-4a32-4ebf-a936-99912d1c0973	0.0915126705653021	1279085	5
e3d0535d-b002-4aac-9539-8d1b1f1f8391	0.0373466666666666	334819	1
2a6e33f5-9b1f-4721-8886-af5411bba06b	0.1290802919708029	1279085	5
f4b140a0-e736-480e-95d9-bd34fae6f96a	0.1178684210526315	41202	0
ff1225be-44e7-4e5a-8acc-be790fa90095	0.1026880222841225	1279085	5
b3af3b3d-a60c-4abc-8be6-02ab6a670006	0.1008319999999999	41202	5
6152a1f1-5177-44f7-9038-30ecef205650	0.0769696969696969	1279085	6
1aea3634-9d8f-4ded-bc72-1b8f328b7734	0.1034242424242424	41202	5
c4df56c5-9e5d-4864-a40d-d1dd75d42553	0.1869489795918367	69221	2
faadf649-df5e-43f3-acd0-3d680831d5b3	0.0391785714285714	53335	6
9673007a-3d9d-4b29-aff0-1a023b81a480	0.0906363636363636	1279085	5
5f110ad7-b1a6-46c2-9f82-e0ef4787d5da	0.1161527777777777	41202	3
b5de87be-cb65-4bf8-9544-fb7f6250d886	0.1687898089171974	41202	7
76d9e096-027e-48dd-a25a-2e4619c42f4a	0.1319735099337748	41202	3
aa3586bc-158e-420f-9653-ae515adcfdd7	0.2583719512195122	196198	2
b8af6d2b-ddc0-4be8-af6c-39149a274d54	0.1708067226890756	41202	7
e249596c-765e-4fe3-8561-56f2b0adb811	0.1536021505376344	41202	7
eb8e00e8-98af-4d5e-9312-d2f3ac52b81d	0.1121322314049586	1279085	5
b52776f5-0a9a-42fe-a64a-3d99b4078e20	0.1221666666666666	41202	3
0644ebba-be35-4635-a988-b670b37e498a	0.0455	334819	1
6cfb7eb2-83b7-477e-9aeb-aa0979e4d867	0.0682972972972973	41202	6
5a281193-4e4b-47b6-af64-92e50617a700	0.2232485549132948	41202	2
7e71f8bb-87fa-465b-a6c0-c11e5498a5f2	0.0728375	41202	6
e0ac3a7c-f91b-49ce-8230-dae7657e50c6	0.0761635220125786	1279085	5
ceab5766-5d0a-45ec-86db-ef38d4e825db	0.1707857142857142	41202	7
8376aef1-77bf-49c4-946a-8207e70280ce	0.0631079545454545	562	6
9896a6f3-40b0-4c50-8d92-0e106b724576	0.0874393939393939	41202	6
5c485fef-6a27-4530-acc0-d103a7bf0bf9	0.1057319587628866	0	3
8ea9c247-76ff-4ac2-8132-ce0f33a5f241	0.1013157894736842	41202	5
1546baf3-3993-4346-8a70-6f52d2a758a4	0.1863999999999999	41202	7
c32f324f-83d7-46f7-997d-19e61239d630	0.1825148514851485	2605424	7
4794f795-83e8-470f-a136-48faa2e9ac21	0.0754780219780219	208962	6
c21e8cb9-d842-4e1e-9e80-3d1e64c94ac5	0.0838896797153024	1279085	6
7389e43d-6f99-4a1c-987d-e29dbca28d7f	0.1431946902654867	41202	3
486250ba-1100-46d9-ac25-22e15c61d847	0.0993859649122807	1279085	5
0853c71a-cb3f-492e-b406-2a43cda220ea	0.1069829059829059	41202	3
f1d353ec-8d01-4790-a81b-cd8c03da0af7	0.1055967741935483	1279085	5
554137f5-338d-42f7-af3d-e21c78c5612f	0.1492699999999999	41202	7
2a8f0eb2-7bdc-497f-a6c9-946c097b3008	0.1103464052287581	1279085	0
a8298796-cc24-4561-adf6-373a443180c1	0.1598761904761904	41202	7
4f9f4467-2adb-4e38-a130-909c6ebd7dbc	0.1466158192090395	41202	7
1756b572-2bc5-4b19-b4cc-6f58fc3187a3	0.1126857142857142	41202	3
d04bf835-80c7-4ddc-8503-08eea0ce60b7	0.0906753246753246	1279085	5
cb81ce5a-1819-4eef-94c1-b966f7bf5674	0.1124160583941605	41202	3
e9aa62e7-e801-4311-9835-6037e765f41f	0.1105107033639143	1279085	5
6301a70a-af04-4106-8af3-e35b905169d3	0.1440762711864407	41202	3
58ed67f5-f6b1-4205-bd6e-386b41b15785	0.099068345323741	1279085	5
c54bf289-0dd1-4fd0-8504-ca8738b779ee	0.1243372434017595	1279085	5
ff8ae3fd-8d0c-41e5-bf91-aa3468bc1234	0.1170229007633587	41202	7
03f64f1b-8556-41fb-a7d6-0f873e2c0864	0.1015577889447236	1279085	5
dd1abb3f-89fe-4c04-816c-dea11d60ffe3	0.1198849557522123	41202	3
ab884121-3431-4ab7-9e47-a23cfbadc186	0.1324887218045112	41202	3
a91c1b59-262e-4fcc-90b3-c9d2887f3efb	0.1017341269841269	1279085	5
164a6535-ab62-4231-bf2d-fb1a7157ed47	0.1452666666666666	1279085	0
585f2fc0-b4a1-4c49-9291-103da964a67b	0.1011379310344827	41202	3
9b3c108e-eccb-40df-b356-56ea38c2d967	0.088170731707317	1279085	5
1361b976-cd10-423e-b678-fab06b6d0609	0.0822638888888888	1279085	5
f6da4246-a5f2-4735-9af8-28618970947c	0.1177647058823529	1279085	5
4fcc6817-3196-4e06-ac7a-9ed72e1ab1dc	0.1448348623853211	41202	7
72b87ec2-cf9d-4dbe-b8e1-4b735255f538	0.1000743801652892	1279085	5
771a88bd-22a3-4f49-93d6-4a6b655536b7	0.1359999999999999	0	3
4e0bded4-2e94-4931-990a-b01a80b2609a	0.2267916666666666	1279085	0
8e18c43e-eb61-477a-8b7d-600ae76b3264	0.1232727272727272	1279085	0
6cddfb6c-ff19-4ae0-82a6-4211e7990298	0.1476556291390728	41202	7
58281285-b51d-4ce2-b24d-2c6c2b4f397f	0.1137941176470588	41202	3
67e3089f-75d7-4566-acf8-92227acab77c	0.0749491525423728	551	6
40cec31f-93e8-4244-bb25-09af5ed55933	0.1147611940298507	3098669	3
dbd7e194-a93d-4c7c-8104-e95fcc3a3edd	0.0704324324324324	1279085	5
9d2c8f0d-8b0c-4b7a-810c-c63ef9349a6f	0.1406785714285714	41202	3
f11f32b9-6f8b-445e-8d6e-93297d68f3d7	0.103770474137931	1279085	5
6ca1fa3f-6081-48d8-a9de-8762d59ade43	0.1134695652173913	1279085	5
9c9e1cbd-8abc-4be7-b145-2ea6f207508c	0.1313	41202	3
d047e810-0763-4a35-b537-b94a03ef828c	0.1611199999999999	0	3
ae05e5aa-cfb6-4532-9822-44a71a1f5591	0.0926666666666666	1279085	5
5cb34e0c-a4ea-4276-bb95-ebac75232b36	0.1024179104477611	1279085	5
61ece417-9084-459f-bd68-4a6b3cf56c59	0.171030303030303	41202	7
e29129d9-fc84-4006-bab3-09ce350e5b6c	0.085701923076923	1279085	6
4535d3ce-7e41-4578-9d86-6f7936e61465	0.1186192893401015	41202	3
8d2380f9-f4ec-43f3-b50e-d2c94d4610ab	0.1511923076923076	0	0
43079bcf-96f1-462c-89c1-9ed240707214	0.1301844660194175	1279085	5
ff27b486-acfc-4da8-87c2-81737069d2d3	0.0803125	426428	5
214361f6-c552-4e62-b56e-978ee899829a	0.1375076452599388	41202	3
7ed25a59-2f30-4e7e-8e9d-0e3055af7f22	0.1137536231884058	1279085	5
62b2fc5f-b820-4fad-bd36-b19e35958eee	0.1276808510638298	1279085	0
2d48110e-4b8a-4242-b8c3-438332059b54	0.0976742424242424	1279085	5
54b2945a-2b9e-4fe1-95c1-4788f75d8467	0.0787234042553191	1279085	5
b5b7c2c8-cfe3-465a-b25d-59958a1df956	0.0700204081632653	41202	6
a5cb97f3-82d9-459a-a973-cacdceb7d93d	0.0921047120418848	1279085	5
410f9b11-919f-42a6-a13d-1b518585efb4	0.0980735294117647	1279085	5
1d391e8e-5587-4c5e-b258-a77b0e4871d9	0.076076923076923	41202	5
84754cca-6fb2-4762-be8f-588c7f813e51	0.1135808383233532	1279085	6
000a70bd-2bb8-4565-8dbf-a076ecca4d5e	0.0815801526717557	1279085	5
f1a8c1f3-68eb-431e-ad76-1cf80ef640c4	0.1151111111111111	41202	3
8e1a4d81-a15a-44e8-ba5f-4961da196713	0.1206893939393939	41202	3
532c6abd-690f-497d-b5de-19b35c453564	0.0468777777777777	1279085	5
36f3aa18-e3d6-44be-8f85-139c0213725b	0.1217030303030303	41202	3
6fc18ea6-c63b-48d1-a4fa-8069fe64af74	0.1250967741935484	1279085	0
1c3b1f7b-b0f0-4073-82a7-bdefaaf1eedc	0.1493035714285714	41202	7
6124eda0-e46f-4085-ad6d-14b3035fa503	0.1306356589147287	41202	3
13e5f1b6-0aa9-41fd-9e80-d18af85bc24e	0.1111238095238095	41202	3
8640d7c7-7077-43e1-b0a9-5655cd45bcfa	0.1869617834394904	41202	7
29c364e4-d58b-4f3a-a7c5-151031c3f0e7	0.0882471264367816	1279085	5
026611dd-b66f-48ea-99ed-7a58797e0d55	0.0670222222222222	1279085	5
94aed3ef-de4a-4df5-9fb4-139db047e0e1	0.1671403508771929	41202	7
3f14a5c7-70cf-402a-935d-40765eff48bd	0.0892860696517413	1279085	5
b9b6c2c9-5ef8-4682-ba2e-ad593f762d47	0.1102061657032755	1279085	5
25f61695-34e1-4420-b27c-f9e994ac66bf	0.1350269058295964	41202	7
8318f2d2-445b-4cde-b496-4191c4755218	0.0763417721518987	1279085	5
d23e894d-5369-407b-a019-33de2a9a85a4	0.1480358974358974	41202	7
e0a3c18b-f261-47a6-85a2-9f6d6160f7f5	0.137144578313253	41202	0
65309a5b-4c9b-4d0f-8f32-548cc2e5c67f	0.0888496732026143	41202	3
91a116cc-ed48-43b6-a753-aa408c133967	0.1032193784277879	1279085	5
5b8f503f-c415-4bf8-93a1-ae032308b1fc	0.1786782608695652	41202	7
d8b47615-4b6b-4aaa-acac-03f34b376a9a	0.127235294117647	1279085	3
13a4e4e4-81df-4dca-871b-dfd827edce9f	0.1344202127659574	41202	3
f3f62223-e72d-4da3-8db4-0290ad68669e	0.1798642857142857	41202	7
b86a650f-0163-4f7b-be2c-2166446e34f2	0.0981908646003262	1279085	5
64a88f21-d0fd-4d81-bedd-94f13e3f9763	0.1011379310344827	1279085	5
3fd97f21-7efc-48a1-8b4f-450863078754	0.1077389162561576	41202	6
e923f72a-7268-40c3-b51d-3d8bc48fb5b1	0.1378974358974359	41202	3
dc66a009-63a2-4119-aac2-f0e9c641ca9e	0.1278465909090909	41202	7
dab3a598-2057-4669-8557-192853e93eb9	0.1071616161616161	41202	3
e48f2ccc-a681-410c-a7c3-5f8cb411ff93	0.1365106382978723	41202	3
4da776bc-ee7c-4d20-86d3-1521a6f0a1c8	0.1308457943925233	1279085	0
aa4e6ac8-693b-4cf5-8f03-86bd6e8659a9	0.1075756457564575	1279085	5
6ff85871-5d06-4d7d-bc63-5e8f4eaf59b4	0.121225	1279085	5
f9c7ae2a-b211-412c-ad69-ae2da6de21a0	0.0905604395604395	41202	3
974ded8e-99eb-46ab-9861-659af3f92801	0.0820253164556962	1279085	5
b675e977-2c04-453f-96b6-d713283c3e8a	0.1099642857142857	41202	3
30e2ffae-0515-45bb-aba1-093b9831c836	0.0889351351351351	562	6
c81430b1-1edc-4042-ba5f-1b13a930f46a	0.0876777777777777	1279085	5
e7052221-bff6-459c-bda9-4c95ec8e9ac7	0.1313877551020408	41202	3
c96cfdca-f5c3-442d-bd95-03e2745d9260	0.0851920903954802	562	6
88279966-f5ed-4ee4-b7c2-27ceab34f9ff	0.0638483146067415	562	6
2583ffe6-536f-4dfc-be61-94404fb57340	0.0828103448275862	1279085	5
6863033b-95dc-4084-866f-4bfb9444de49	0.1557543859649122	41202	7
779dc310-b7eb-4519-b295-ed75396a0c37	0.0988291139240506	41202	3
22dcf35c-b380-46be-a846-f78eb1c50904	0.1517349397590361	0	7
17d95c2e-4d74-40ba-ac62-5ccf3b878947	0.1269365079365079	1279085	0
3fd7fb04-3c9d-417c-bc12-597772cede8b	0.1818709677419355	41202	7
c2e80848-4431-400a-af5f-b84490183797	0.0751003236245954	1279085	5
6b79e0b4-70df-49d1-a782-ab204db180ed	0.0	1279085	8
31724fca-b5b4-468b-b005-9d72d71d8fb5	0.1115686274509804	41202	3
a418d7e6-0d61-48f5-85b4-ff2cf5f9353d	0.1510112359550561	41202	3
2ffb4770-cf09-469d-9ce0-74a70e788306	0.1156962962962963	41202	3
9ebaf26f-9926-414a-a5ac-9378a2c400ff	0.1475797101449275	1279085	0
17f40f2e-45b4-47f5-8a15-78515c55e53a	0.0	1279085	8
50e06ff3-d181-4071-8762-fb481b78baea	0.0982793522267206	1279085	5
304c1c08-44ff-4b7e-8a86-fcc9524597c8	0.1382952380952381	41202	3
d3066ff5-1450-4f69-b1ca-d049d11cb811	0.1342375690607734	41202	7
1e5792ca-9f57-495f-b2d2-e0302cf3a655	0.1294509803921568	1279085	0
add5579a-fdd4-4070-865e-87d40df495ec	0.1548844884488449	41202	7
e25c0498-6a70-44ee-98ee-2cfc097ffa07	0.13075	41202	3
084f56ee-0990-4b7d-9705-ae217d5c43f9	0.2237709923664122	56448	2
5681125a-5eb1-457d-9ee9-7ee82fd9b127	0.0843553719008264	1279085	5
5be0e484-926a-4de3-8813-cc3294480c0e	0.0885151515151515	1279085	5
745a5c9c-950a-45de-ae48-dab4be39dcfa	0.0866590909090909	41202	3
207d74a0-7656-4832-af68-c2bede097200	0.1171555555555555	1279085	5
7bddabde-a9b2-4a3c-aa3a-963583a424cd	0.1218924731182795	41202	3
2e7f57d0-2905-48e5-8d81-e35ce3a0bed2	0.0954430538172715	1279085	5
df95f97d-537a-4422-b599-24a0ad1d426f	0.1212054054054053	41202	3
f73fe754-8e31-41c6-b7d9-185097232e28	0.2135730337078651	3027225	2
a479bf5b-9bb8-4dfa-aa51-c16ec59e7b01	0.0816923076923076	1279085	6
bd9f6596-b3c2-4c3a-95b6-662b2ae0f704	0.1233373493975903	41202	3
46513361-8843-4dcf-a10a-9e22d4ee5f28	0.1043546798029556	0	3
5f4c4c40-1c94-4418-90d5-11bd4660fe85	0.1305068493150684	41202	0
9166adc4-8ac9-45fb-a3b7-f8ab227a733e	0.1430392156862745	41202	0
98c65eca-0d4a-4ee1-a997-68d34119c429	0.1309842105263158	41202	3
c89be657-e705-42ec-a20d-4d26d5798966	0.1010091743119266	1279085	5
a547dd38-0c80-420f-aafe-771629c83427	0.1101031746031745	41202	3
9ce2033f-82fe-4213-8e69-30d5eb78ad02	0.0840751445086705	41202	5
0c6baae1-0b40-4a32-ba64-9b8255968a8c	0.1873970588235294	41202	7
d564f882-0044-4f47-a448-14e68c8bffd6	0.108010752688172	0	6
4e2f6a7b-1ea3-40d0-b7f8-b9a1cca52c07	0.0661208791208791	562	6
fc31f3b8-04c5-4864-b511-bc199eac6beb	0.1513279569892473	41202	7
66b4ba39-7a9e-435a-9373-aff3403190d6	0.0815806451612903	41202	6
62c30401-3dd4-4451-b13b-fdddb5cd580c	0.1151594684385381	1279085	6
463d3a70-1d2c-4aaa-8fff-f904824fa696	0.1188631578947368	41202	3
c559feb4-a0df-4a8d-a992-6ae73c722125	0.0821812080536912	41202	5
9f5884d8-67e2-40e3-93ae-5c58e661fea6	0.1082415254237288	41202	3
4e402e16-0ed2-4914-a5bf-d34aa9bc4235	0.115578947368421	41202	3
c7191fef-a9f5-4cb4-a5e2-6980a8ee2b23	0.1011602067183462	1279085	5
ed2584e1-4330-4bdc-9ffb-5f008b79797a	0.10332	1279085	6
9f39d4b8-6674-499e-9e3d-1065f1ba0f1d	0.1365357142857143	41202	7
d8739757-2973-4e3f-92a2-a0097952b83a	0.1123037974683544	1279085	0
5c9c34b5-23cb-4ceb-b00d-35e1eae82d47	0.1435843373493976	41202	3
e48d59fb-afb4-49f0-9dab-b0b4fef3e061	0.0853552631578947	1279085	5
14998535-5027-4bf1-9149-c164c65bfac3	0.0953456790123456	1279085	6
14afbd3c-0677-4ea9-87d4-909029106d66	0.0955472779369627	1279085	5
3a8142fb-f2f4-4b7e-b2ed-4cab0d000c46	0.0	1279085	8
ee1556e3-ec4d-43fe-a1c1-a1bd1ca82fff	0.0936349206349206	1279085	5
92feddb3-6e12-47ad-937d-1dd4b64b535e	0.1049090909090909	1279085	5
4b764162-f0fb-41b4-9538-2cfd00811c58	0.1989817073170731	41202	2
98911a95-38b3-4de7-828c-cc3637c05c57	0.1231011235955056	41202	3
acf24a08-a42b-429d-822f-e763d51688ca	0.1179523809523809	1279085	6
3815b78c-5e71-4307-9bfb-1a7d5d84b7ac	0.1498333333333333	41202	7
d9409378-1865-4e48-bb83-51c5812a248c	0.0958139534883721	41202	3
5f7c4c10-3efc-4f82-9c53-13dda1b6b1d7	0.1413943661971831	41202	3
c8c8f2a8-1c86-4dde-96f2-8645d343931b	0.1329636363636363	41202	7
393d4a23-c4f9-4e28-bc5e-a6d94d6b91a3	0.14325	41202	7
601e28d0-b001-42a9-bc0f-6b4b953ff008	0.0906335403726708	1279085	5
fe8cdb5b-ff92-4c71-b6fa-ba91e8951834	0.097094017094017	1279085	6
466702fe-6067-47ae-b80d-78046b8c2b48	0.1080916030534351	41202	3
2c810cb1-1235-40a1-b1c6-a13ffe0a72b3	0.15044	41202	7
3fc246bf-ce92-45e7-92cc-4e317786ba4a	0.1208934911242603	41202	3
86e98bfa-6ebf-4c54-860a-f8735c1e4e29	0.1418628571428571	41202	3
326fda0f-554b-45c6-8324-b913c60a17ed	0.1339813084112149	41202	3
46586bb1-539c-4106-a1a9-ee6b1728c733	0.1244084507042253	41202	3
067183bd-f588-4aa7-b785-16655483b9ff	0.1127103064066852	1279085	5
9293ac49-4186-4a4a-abe0-dc43737cc76e	0.1595	41202	7
659082ea-369a-4fda-a5d4-1bf1af49091a	0.1068679245283018	1279085	5
008dd082-f8f4-4310-8638-f5a782336f61	0.0867205240174672	1279085	5
7b36ab05-a2e9-4c47-9b87-f16306f06e64	0.078330623306233	1279085	5
1dd8438e-6584-4769-8dc2-224c8b20e3c8	0.1429252336448598	41202	7
8f515f47-716f-425b-a261-47eecc29140b	0.1557735849056603	41202	7
0a4e060d-e3d5-4fac-bb0a-a2a675a5d6bb	0.1385168539325842	41202	7
cb24f8ba-69d4-4d9d-8922-76b7cec8cb43	0.1656019417475728	41202	0
3cbb85bb-d9af-4c28-89a6-1de71d47bd4c	0.0979768786127167	41202	5
126f64a2-4622-4d08-afe2-1f8a474900ec	0.1506734693877551	41202	7
b1e8e55c-dd58-4cdd-bb82-3c144a788953	0.1151944444444444	41202	3
46f30c9a-bafb-4fbd-b44e-2288ac57aadd	0.1186981132075471	1279085	3
4cf0ccf8-5911-4035-b6a9-72d13cd2d5ed	0.1291388888888889	41202	3
f121a770-b320-47a1-a541-20ad7c526003	0.1156547619047619	1279085	5
77dca76a-6f6b-486e-a488-46dd9e38461e	0.092670731707317	41202	6
c1d94146-c8de-4e48-99aa-24f65e024721	0.1998543689320388	41202	7
da1c12a8-8487-47be-831f-1104e170bb95	0.1209788732394366	41202	3
4d82c310-3a31-4c32-b862-668a12b70266	0.1187829457364341	1279085	0
d5369686-0e25-481f-ad8d-0081c9b14303	0.1018608695652174	41202	3
1dcad24c-0ef0-499e-8d1f-ed5c114e144a	0.1161226415094339	41202	3
2e6f23cd-bf8a-46c1-a694-9f5b28323291	0.126759493670886	1279085	0
2e3c1b67-efff-47d4-88fc-e537d17ed938	0.0764137931034482	1279085	6
dd6c1d41-dc4a-4e7c-8ca1-f8e72d4c528d	0.119703125	1279085	6
3d66afa0-3d4c-44e6-a4d9-b0f5de1303cf	0.0721895161290322	1042133	6
52fae39d-ee70-41f3-931e-191e3e400447	0.1046436781609195	1279085	5
e0be22e1-56e3-451c-9107-c9a63918c732	0.126985294117647	41202	3
944b5222-ec4f-40c9-8d6f-aee508d86f23	0.0896736842105263	1279085	6
87e9382d-d2e4-4c73-89d9-eae120657a0b	0.0686910569105691	1279085	5
b14c16ee-a151-495b-aceb-42cee2667fae	0.0665901639344262	562	6
46493f30-780c-4e69-8f3c-1da46ed35d91	0.1142095238095238	41202	3
f421c831-936b-429b-b765-93a6e9e24d41	0.0831395348837209	1279085	6
89f6507b-2bed-48b2-bcd7-c165185acb67	0.0897540983606557	1279085	5
8459d080-db6a-4628-bc2b-da2cdcf5cd9f	0.1275185185185185	41202	3
60bba979-21d1-4b34-82c8-3e7a8fd51f13	0.0737426900584795	1279085	5
b38b6630-88bd-49ce-a45b-aa6cf973ee9e	0.0848260869565217	1279085	5
9c269585-668c-4459-9be5-9f151ae8ceda	0.1230357142857142	41202	3
c66b736a-460d-4c87-9cf3-1282f3594ee8	0.1030873786407767	0	5
a1644c4e-d1f6-4ba1-aa49-9fd1608b50ca	0.1004609929078014	1279085	5
efefac0d-13a2-41c8-968d-5e762d1211aa	0.1273159609120521	1279085	0
b77576e4-c7f1-4b6d-8fc1-f4cac8c6df43	0.1163116883116883	41202	3
5a732c60-cfaf-4b32-b009-8950cdb28de8	0.1322573529411764	41202	3
e7fc7f14-1729-4830-a86e-429f3ac9425c	0.0856517412935323	1279085	5
a55b763d-438f-4eb1-9144-cd193f637654	0.0894375	1279085	5
618b410f-a8be-410a-b25c-6cd140dc6199	0.1169437499999999	41202	3
e3189e84-f4cf-4c9d-8101-ef894786f76b	0.1415704225352112	41202	7
f597e184-2098-4ee6-97a6-8a04a8a25009	0.1105611111111111	1279085	5
8b259d6d-4178-4781-a184-5760e9122a80	0.1251509433962264	41202	3
50cc7715-f69f-4469-a26d-a8aa8eae1d74	0.1420434782608695	41202	3
108fa690-3ee2-4681-86af-e67a0ddd0100	0.1555777777777778	41202	0
2226396b-8c4d-408e-856e-74cfa576af89	0.1246129032258064	41202	3
50ad6954-7dc6-4e45-8464-743ce8590df4	0.1020090909090909	41202	5
6e4a41f4-ebbe-4266-ae69-085d62f6f15a	0.1457916666666666	41202	0
dd617c2f-b722-49af-8b19-f13cc652847b	0.0824338624338624	1279085	5
67e86740-5ba6-442d-a822-20cbd00a5589	0.1589411764705882	41202	7
3c2ad469-f48a-4b03-85bc-8b52ca203940	0.1142022471910112	41202	3
6a592e4b-b320-44e9-9b13-0ae77d6d473a	0.1094942528735632	1279085	5
ba65d125-39e8-4c30-a1a5-41aedc559e71	0.0783076923076923	1042133	6
dd83083b-f7c6-491e-9857-6c55cd973240	0.092740909090909	660027	5
82cef5b4-0af4-483b-8eff-86627fd7e386	0.1348369565217391	41202	7
b6412f34-6c65-472e-b645-6469d6cd6a3d	0.1375480769230769	41202	3
c9559e44-f735-41d2-a732-f2424fac91a9	0.085945652173913	41202	5
aea9ebbf-c77e-4f03-a793-7a8514e0fe45	0.0802909090909091	1279085	6
b1e0bbed-36ba-48ee-9560-e8bd7bc9ef81	0.11562	41202	3
3364315c-99e0-4178-8fef-7d7e43405fd1	0.1202473794549266	41202	7
2d927b15-387f-4468-bf41-ebfb58cf3028	0.1803636363636363	41202	7
71a9d431-c9e7-40ab-9e0e-8b2ff6691ad9	0.1836949152542372	1279085	0
ed5c0f73-c68e-43ce-99a9-64550ffea3db	0.1520347826086956	41202	7
6e2c72db-eff0-4c67-b295-6deec2f7c148	0.1873426573426573	41202	7
79abdce6-4c92-42e6-ad06-ef2095361f34	0.1581854838709677	41202	3
47028ab3-4ea1-4c6b-bc6f-d739e2231d51	0.0610483870967741	1279085	5
0d38f9ed-8e95-441a-8f52-eb979fc6ec24	0.1060710059171597	41202	3
eba97c68-b4ad-443d-908f-15e310393a38	0.0985333333333333	1279085	5
7ff246c7-f876-4b6a-8f30-06c20808d194	0.0836321839080459	41202	3
c5a8c516-327c-471c-87fb-c1b6a40edd60	0.1485802469135802	41202	0
597b041d-6129-453e-8e79-4989866c45a0	0.13	0	1
d098feef-d18f-43f2-8573-aa7c168a597a	0.0856910569105691	1279085	6
e1716fa7-d3b7-497b-ad5f-094a2eb9c6e7	0.1255545454545454	41202	3
43c5c572-fc39-4dd9-a99d-42986d216918	0.1266140350877193	1279085	0
e99a16f4-bc40-4032-aa28-d5878cafafab	0.2410451127819548	1904944	2
f07441e0-d16f-4da3-a31e-f1cd0ec7e706	0.122803738317757	41202	3
639f973a-7ace-4dec-aa66-307ed8d51099	0.0847866666666666	1279085	5
70358c1d-505a-47f7-b05c-ab483d4866e9	0.1491417910447761	41202	7
2a6997c5-dc68-4a1e-8eb2-7ef8c6c34736	0.1269905660377358	41202	3
867d4953-68e5-4715-898a-e19008c70e28	0.0849090909090909	41202	3
dc6c14f5-030d-4ca9-b1c1-df3c3b8c1a5f	0.1003965517241379	41202	6
989ba73d-7784-441c-91f4-560a43bc2e0e	0.0747676767676767	1279085	5
ebc3ba85-03b4-4ac8-8d72-b2ed13d42a4c	0.0966011560693641	1279085	5
b462e4e5-b41f-49a2-adfa-15dd255c7b99	0.1372268041237113	3027225	7
e71c6298-afa5-4972-8cd3-cddd9a37cc83	0.1048719512195122	1279085	5
e7c20e49-1440-479b-862b-e4018d796e29	0.1694285714285714	41202	3
4718b647-a3e8-4c67-b9d8-998373cfbf27	0.1995840707964602	1904944	2
ba1ed26a-80d3-4edd-a8e8-e634ded5b4f5	0.1329411764705882	41202	7
84d03654-4369-43d9-9a88-f19ca6e18e0f	0.1493756097560975	41202	7
db380c9a-76ce-4866-87a4-21cb3a84829c	0.0747388059701492	1279085	5
7740fd28-0489-457e-95ad-64007da639db	0.1169101123595505	41202	3
ed711094-2680-4c1c-b870-6e21a98d573d	0.094429906542056	41202	6
3dd14cc5-7109-4227-a1aa-5b5626c4aff9	0.0903090909090909	1279085	5
23d79d97-9abe-4189-a82a-279e72c5891d	0.1185087719298245	0	6
b50ff7f2-9eb9-429d-bd2d-d2169564351a	0.0772184873949579	1279085	5
a2a612ff-0fc3-43eb-9f2e-71b1d80d1b00	0.084078431372549	1279085	5
f1eac033-2838-4d02-b959-c7c43be34b5c	0.161469387755102	41202	7
bd6f7548-3802-42cb-b07a-4540ef4d1144	0.0867911392405063	1279085	5
8b6f241b-70c3-4daa-b916-c9490c031b04	0.0747037037037037	1279085	5
9429cdb3-09a9-45ce-902c-45927c680eff	0.0936877470355731	1279085	5
b77fb301-c152-46e1-a4ae-77f51c931a63	0.11527	41202	3
3096455e-75d1-486d-9261-8dcbbc48c35c	0.2138333333333333	41202	7
e1300b89-b2a8-49ae-9c69-5cdf7fedc7ba	0.1396623376623376	1279085	7
9a892487-5924-4699-bbed-4a35934ad9e8	0.1244516129032258	41202	3
6fb43ce2-d35a-4128-97a0-43db8ed90485	0.1336796875	41202	3
163353ee-6291-4b51-8753-f037766a8dc5	0.1152619047619047	1279085	5
6dbe3f0d-d2e3-4b2f-9a3e-177406d7055e	0.1382410714285714	1279085	0
